4BB0, 7, 48194, 6884
4BB2, 14, 16182, 1155
4BB3, 6, 66340, 11056
4BB4, 17, 29124, 1713
4BB5, 18, 51750, 2875
4BB6, 17, 30422, 1789
4BB7, 12, 48762, 4063
4BB9, 25, 102029, 4081
4BBA, 25, 47132, 1885
4BBB, 7, 18134, 2590
4BBC, 7, 18233, 2604
4BBD, 7, 20818, 2974
4BBE, 14, 107635, 7688
4BBF, 14, 93784, 6698
4BBG, 11, 17253, 1568
4BBH, 11, 130623, 11874
4BBJ, 33, 32589, 987
4BBK, 10, 10324, 1032
4BBM, 19, 42759, 2250
4BBN, 17, 25122, 1477
4BBO, 2, 52798, 26399
4BBP, 8, 19951, 2493
4BBQ, 22, 13084, 594
4BBR, 217, 149749, 690
4BBS, 226, 126022, 557
4BBT, 6, 10605, 1767
4BBU, 6, 10605, 1767
4BBV, 6, 10605, 1767
4BBW, 24, 36190, 1507
4BBX, 24, 22034, 918
4BBY, 26, 184433, 7093
4BBZ, 15, 21049, 1403
4BC0, 14, 75488, 5392
4BC1, 14, 111473, 7962
4BC2, 26, 128989, 4961
4BC3, 26, 197305, 7588
4BC4, 26, 173284, 6664
4BC5, 26, 127897, 4919
4BC6, 14, 20250, 1446
4BC7, 26, 94187, 3622
4BC9, 26, 92832, 3570
4BCA, 26, 98366, 3783
4BCB, 28, 83611, 2986
4BCC, 28, 84485, 3017
4BCD, 28, 120401, 4300
4BCE, 6, 88517, 14752
4BCF, 25, 20826, 833
4BCG, 25, 20066, 802
4BCH, 25, 23216, 928
4BCI, 25, 20201, 808
4BCJ, 25, 19245, 769
4BCK, 19, 101787, 5357
4BCL, 6, 46456, 7742
4BCM, 30, 55153, 1838
4BCN, 28, 87260, 3116
4BCO, 19, 91987, 4841
4BCP, 19, 69599, 3663
4BCQ, 29, 65384, 2254
4BCR, 18, 22321, 1240
4BCS, 4, 22157, 5539
4BCT, 17, 96797, 5693
4BCU, 7, 756408, 108058
4BCW, 2, 36156, 18078
4BCX, 1, 9859, 9859
4BCY, 2, 36511, 18255
4BCZ, 0, 14115, 1
4BD0, 6, 91433, 15238
4BD2, 8, 10430, 1303
4BD4, 0, 28357, 1
4BD6, 10, 8068, 806
4BD7, 7, 16050, 2292
4BD8, 7, 32133, 4590
4BD9, 27, 53657, 1987
4BDA, 14, 14103, 1007
4BDB, 14, 15689, 1120
4BDC, 14, 9283, 663
4BDD, 14, 12945, 924
4BDE, 14, 14949, 1067
4BDF, 14, 12546, 896
4BDG, 14, 10721, 765
4BDH, 14, 12559, 897
4BDI, 14, 19305, 1378
4BDJ, 14, 9055, 646
4BDK, 14, 6958, 497
4BDL, 12, 59953, 4996
4BDM, 12, 14888, 1240
4BDN, 12, 38142, 3178
4BDO, 12, 35532, 2961
4BDP, 22, 72389, 3290
4BDQ, 12, 45858, 3821
4BDR, 12, 66579, 5548
4BDS, 15, 45776, 3051
4BDT, 25, 19650, 786
4BDU, 10, 41484, 4148
4BDV, 62, 28362, 457
4BDW, 10, 4055, 405
4BDX, 10, 14618, 1461
4BDY, 13, 53898, 4146
4BDZ, 13, 37393, 2876
4BE0, 13, 45308, 3485
4BE1, 13, 43973, 3382
4BE2, 13, 63629, 4894
4BE3, 3, 114168, 38056
4BE4, 10, 26671, 2667
4BE5, 8, 27736, 3467
4BE6, 8, 98869, 12358
4BE7, 18, 63146, 3508
4BE8, 14, 11622, 830
4BE9, 10, 84178, 8417
4BEA, 7, 8010, 1144
4BEB, 18, 91281, 5071
4BEC, 18, 59486, 3304
4BEG, 3, 67658, 22552
4BEI, 8, 74972, 9371
4BEJ, 23, 42403, 1843
4BEK, 14, 21440, 1531
4BEL, 17, 67147, 3949
4BEM, 14, 65395, 4671
4BEN, 6, 108576, 18096
4BEP, 18, 21800, 1211
4BEQ, 14, 57634, 4116
4BER, 17, 42710, 2512
4BES, 17, 19369, 1139
4BET, 18, 37005, 2055
4BEU, 14, 128145, 9153
4BEV, 33, 12869, 389
4BEW, 57, 103184, 1810
4BEX, 7, 9293, 1327
4BEY, 29, 27510, 948
4BEZ, 28, 18846, 673
4BF1, 2, 50777, 25388
4BF2, 12, 42389, 3532
4BF3, 1, 13624, 13624
4BF4, 15, 169572, 11304
4BF5, 15, 124713, 8314
4BF6, 2, 22037, 11018
4BF7, 6, 30808, 5134
4BF9, 14, 17117, 1222
4BFA, 14, 99594, 7113
4BFB, 17, 46815, 2753
4BFC, 9, 35054, 3894
4BFD, 14, 23273, 1662
4BFE, 13, 41922, 3224
4BFF, 3, 130602, 43534
4BFG, 10, 15351, 1535
4BFH, 6, 6334, 1055
4BFI, 18, 16103, 894
4BFJ, 3, 12125, 4041
4BFK, 3, 28631, 9543
4BFL, 14, 290360, 20740
4BFM, 21, 15158, 721
4BFN, 0, 20931, 1
4BFO, 0, 36108, 1
4BFP, 13, 19334, 1487
4BFQ, 9, 47300, 5255
4BFR, 42, 60849, 1448
4BFS, 7, 13014, 1859
4BFT, 7, 37952, 5421
4BFU, 7, 39272, 5610
4BFV, 7, 38801, 5543
4BFW, 7, 38238, 5462
4BFX, 7, 23446, 3349
4BFY, 7, 34664, 4952
4BFZ, 7, 49342, 7048
4BG0, 6, 12009, 2001
4BG1, 15, 36538, 2435
4BG2, 11, 29325, 2665
4BG4, 28, 86201, 3078
4BG5, 8, 7292, 911
4BG6, 11, 28921, 2629
4BG7, 2, 16228, 8114
4BG8, 11, 60714, 5519
4BG9, 11, 32990, 2999
4BGA, 10, 48974, 4897
4BGB, 10, 154630, 15463
4BGC, 4, 33729, 8432
4BGD, 61, 63429, 1039
4BGE, 11, 73988, 6726
4BGF, 5, 136337, 27267
4BGG, 16, 49211, 3075
4BGH, 8, 20325, 2540
4BGI, 11, 90347, 8213
4BGJ, 2, 9285, 4642
4BGK, 15, 23762, 1584
4BGL, 3, 43443, 14481
4BGM, 15, 17770, 1184
4BGO, 2, 88398, 44199
4BGP, 7, 29488, 4212
4BGQ, 13, 23934, 1841
4BGU, 6, 205552, 34258
4BGV, 8, 121539, 15192
4BGW, 23, 32162, 1398
4BGX, 23, 32249, 1402
4BGY, 23, 25658, 1115
4BGZ, 22, 57647, 2620
4BH0, 22, 81446, 3702
4BH1, 22, 109591, 4981
4BH2, 23, 36665, 1594
4BH3, 23, 44915, 1952
4BH4, 23, 52311, 2274
4BH5, 3, 64185, 21395
4BH6, 14, 72792, 5199
4BH7, 14, 10535, 752
4BH8, 14, 19068, 1362
4BHB, 3, 17649, 5883
4BHC, 3, 4560, 1520
4BHD, 17, 25490, 1499
4BHF, 15, 27880, 1858
4BHG, 15, 39193, 2612
4BHH, 7, 18433, 2633
4BHI, 15, 24926, 1661
4BHK, 32, 24517, 766
4BHL, 14, 26366, 1883
4BHM, 2, 20272, 10136
4BHN, 12, 33093, 2757
4BHQ, 1, 20666, 20666
4BHR, 3, 18675, 6225
4BHT, 22, 91084, 4140
4BHU, 4, 135912, 33978
4BHV, 1, 21142, 21142
4BHW, 35, 41387, 1182
4BHX, 4, 16045, 4011
4BHY, 16, 21285, 1330
4BHZ, 15, 10886, 725
4BI0, 15, 11081, 738
4BI1, 15, 12760, 850
4BI2, 15, 8291, 552
4BI3, 6, 31448, 5241
4BI4, 5, 18680, 3736
4BI5, 12, 144197, 12016
4BI6, 12, 58802, 4900
4BI7, 13, 44463, 3420
4BI8, 8, 17447, 2180
4BI9, 18, 49663, 2759
4BIA, 17, 33651, 1979
4BIB, 11, 29806, 2709
4BIC, 11, 24247, 2204
4BID, 11, 18622, 1692
4BIE, 11, 30790, 2799
4BIF, 5, 48411, 9682
4BIG, 7, 11410, 1630
4BIH, 8, 32840, 4105
4BII, 11, 60060, 5460
4BIK, 21, 13247, 630
4BIM, 10, 62443, 6244
4BIN, 11, 13273, 1206
4BIO, 12, 21309, 1775
None
4BIS, 17, 31081, 1828
4BIU, 8, 31709, 3963
4BIV, 8, 19795, 2474
4BIW, 7, 35348, 5049
4BIX, 7, 49073, 7010
4BIY, 7, 21081, 3011
4BIZ, 8, 70756, 8844
4BJ0, 0, 80063, 1
4BJ1, 15, 9796, 653
4BJ3, 6, 12310, 2051
4BJ4, 2, 54857, 27428
4BJ5, 25, 26997, 1079
4BJ6, 24, 27419, 1142
4BJ8, 6, 74935, 12489
4BJ9, 13, 33722, 2594
4BJA, 8, 23395, 2924
4BJB, 13, 12642, 972
4BJC, 13, 13938, 1072
4BJH, 28, 56212, 2007
4BJI, 9, 37584, 4176
4BJJ, 7, 13595, 1942
4BJK, 29, 64004, 2207
4BJL, 5, 10327, 2065
4BJM, 4, 44794, 11198
4BJN, 4, 48190, 12047
4BJO, 17, 44816, 2636
4BJP, 12, 20707, 1725
4BJQ, 1, 45625, 45625
4BJR, 17, 29216, 1718
4BJS, 6, 14980, 2496
4BJT, 9, 103339, 11482
4BJU, 17, 50848, 2991
4BJX, 7, 17302, 2471
4BJY, 11, 62971, 5724
4BJZ, 11, 63866, 5806
4BK0, 3, 20625, 6875
4BK1, 11, 40917, 3719
4BK2, 11, 15065, 1369
4BK3, 11, 39066, 3551
4BK4, 30, 34842, 1161
4BK5, 42, 27150, 646
4BK6, 2, 34432, 17216
4BK7, 1, 47955, 47955
4BK8, 3, 18720, 6240
4BK9, 12, 16058, 1338
4BKA, 42, 9268, 220
4BKC, 2, 28053, 14026
4BKD, 2, 52880, 26440
4BKE, 42, 27873, 663
4BKF, 39, 25493, 653
4BKG, 8, 5047, 630
4BKJ, 19, 72761, 3829
4BKL, 22, 16291, 740
4BKM, 16, 36190, 2261
4BKN, 24, 59768, 2490
4BKO, 10, 36943, 3694
4BKP, 11, 47604, 4327
4BKQ, 14, 30540, 2181
4BKR, 13, 48341, 3718
4BKS, 21, 83334, 3968
4BKT, 16, 68204, 4262
4BKU, 7, 22286, 3183
4BKW, 29, 20314, 700
4BKX, 32, 17828, 557
4BKY, 20, 30977, 1548
4BKZ, 20, 18778, 938
4BL0, 16, 66488, 4155
4BL1, 20, 11336, 566
4BL2, 16, 41942, 2621
4BL3, 16, 26396, 1649
4BL4, 2, 7629, 3814
4BL5, 11, 113096, 10281
4BL6, 6, 21820, 3636
4BL7, 8, 28428, 3553
4BL8, 20, 36784, 1839
4BL9, 19, 87952, 4629
4BLA, 19, 48748, 2565
4BLB, 20, 85192, 4259
None
4BLD, 19, 85564, 4503
4BLG, 6, 17333, 2888
4BLI, 4, 53600, 13400
4BLJ, 4, 40804, 10201
4BLK, 13, 159322, 12255
4BLL, 13, 154433, 11879
4BLM, 5, 30087, 6017
4BLN, 13, 120788, 9291
4BLO, 14, 72781, 5198
4BLP, 7, 221346, 31620
4BLQ, 11, 56702, 5154
4BLR, 7, 85262, 12180
4BLS, 7, 31892, 4556
4BLT, 7, 36197, 5171
4BLU, 6, 48904, 8150
4BLV, 6, 38776, 6462
4BLW, 6, 41777, 6962
4BLX, 13, 94499, 7269
4BLY, 13, 31293, 2407
4BLZ, 13, 47235, 3633
4BM0, 13, 18304, 1408
4BM1, 14, 271151, 19367
4BM2, 14, 78195, 5585
4BM3, 14, 48540, 3467
4BM4, 14, 32106, 2293
4BM5, 10, 8124, 812
4BM7, 9, 36151, 4016
4BM8, 3, 79320, 26440
4BM9, 38, 24511, 645
4BMA, 14, 68240, 4874
4BMB, 4, 43825, 10956
4BMC, 8, 13673, 1709
4BMD, 3, 13113, 4371
4BME, 4, 21454, 5363
4BMG, 5, 24745, 4949
4BMH, 7, 40807, 5829
4BMJ, 7, 43518, 6216
4BMK, 23, 102969, 4476
4BMM, 29, 48707, 1679
4BMN, 1, 179888, 179888
4BMO, 14, 46983, 3355
4BMP, 14, 30713, 2193
4BMQ, 10, 34586, 3458
4BMR, 10, 35599, 3559
4BMS, 1, 52463, 52463
4BMT, 10, 29723, 2972
4BMU, 10, 40381, 4038
4BMV, 5, 156173, 31234
4BMW, 1, 8579, 8579
4BMX, 10, 57357, 5735
4BMY, 10, 59771, 5977
4BMZ, 10, 40403, 4040
4BN0, 10, 48768, 4876
4BN1, 9, 12636, 1404
4BN2, 14, 29592, 2113
4BN4, 9, 69702, 7744
4BN5, 9, 91158, 10128
4BN6, 2, 38849, 19424
4BN7, 2, 24438, 12219
4BN8, 2, 17079, 8539
4BN9, 2, 13764, 6882
4BNA, 4, 3000, 750
4BNB, 2, 37560, 18780
4BNC, 12, 6594, 549
4BND, 22, 89251, 4056
4BNE, 18, 41812, 2322
4BNF, 7, 122747, 17535
4BNG, 7, 132674, 18953
4BNH, 7, 150128, 21446
4BNI, 7, 139574, 19939
4BNJ, 7, 107884, 15412
4BNK, 7, 94724, 13532
4BNL, 7, 147362, 21051
4BNM, 7, 113028, 16146
4BNN, 7, 129525, 18503
4BNP, 20, 54949, 2747
4BNQ, 5, 22556, 4511
4BNR, 19, 44681, 2351
4BNT, 8, 38827, 4853
4BNU, 8, 60280, 7535
4BNV, 8, 30016, 3752
4BNW, 8, 113006, 14125
4BNX, 8, 49005, 6125
4BNY, 8, 82495, 10311
4BNZ, 8, 30564, 3820
4BO0, 8, 35297, 4412
4BO1, 8, 43671, 5458
4BO2, 8, 66563, 8320
4BO3, 8, 31349, 3918
4BO4, 8, 25193, 3149
4BO5, 8, 27229, 3403
4BO6, 8, 19570, 2446
4BO7, 8, 27352, 3419
4BO8, 8, 23670, 2958
4BO9, 8, 21097, 2637
4BOB, 2, 3909, 1954
4BOC, 75, 55192, 735
4BOD, 2, 5656, 2828
4BOE, 5, 16173, 3234
4BOF, 13, 131658, 10127
4BOH, 15, 20313, 1354
4BOJ, 9, 220511, 24501
4BOK, 9, 19462, 2162
4BOL, 3, 54041, 18013
4BOP, 4, 20153, 5038
4BOQ, 6, 30878, 5146
4BOS, 6, 29291, 4881
4BOU, 3, 23343, 7781
4BOW, 3, 107367, 35789
4BOY, 15, 42473, 2831
4BOZ, 6, 12691, 2115
4BP0, 8, 53264, 6658
4BP1, 14, 66992, 4785
4BP2, 15, 14100, 940
4BP3, 14, 117262, 8375
4BP8, 32, 86984, 2718
4BP9, 32, 127053, 3970
4BPA, 3, 9676, 3225
4BPB, 39, 25750, 660
4BPC, 23, 35825, 1557
4BPD, 3, 15129, 5043
4BPF, 2, 44007, 22003
4BPG, 2, 9253, 4626
4BPH, 2, 10431, 5215
4BPI, 4, 11279, 2819
4BPJ, 4, 24069, 6017
4BPK, 6, 38047, 6341
4BPL, 16, 29017, 1813
4BPM, 9, 15905, 1767
4BPR, 9, 24550, 2727
4BPS, 10, 103504, 10350
4BPT, 11, 41892, 3808
4BPU, 18, 52096, 2894
4BPV, 13, 117243, 9018
4BPW, 18, 39279, 2182
4BPX, 19, 28768, 1514
4BPY, 2, 28563, 14281
4BPZ, 3, 181280, 60426
4BQ0, 17, 159283, 9369
4BQ1, 3, 78111, 26037
4BQ2, 23, 245078, 10655
4BQ3, 23, 194282, 8447
4BQ4, 23, 105590, 4590
4BQ5, 23, 70730, 3075
4BQ6, 27, 45400, 1681
4BQ7, 27, 2491, 92
4BQ8, 25, 16184, 647
4BQ9, 6, 15516, 2586
4BQA, 11, 19757, 1796
4BQB, 8, 26641, 3330
4BQC, 8, 11559, 1444
4BQD, 9, 10861, 1206
4BQE, 25, 190487, 7619
4BQF, 25, 73380, 2935
4BQG, 6, 23787, 3964
4BQH, 23, 58539, 2545
4BQI, 25, 132807, 5312
4BQJ, 6, 14083, 2347
4BQK, 16, 84813, 5300
4BQL, 8, 40578, 5072
4BQM, 26, 40642, 1563
4BQN, 18, 139708, 7761
4BQO, 18, 97843, 5435
4BQP, 11, 112158, 10196
4BQQ, 15, 56465, 3764
4BQR, 11, 60620, 5510
4BQS, 3, 22863, 7621
4BQT, 9, 32980, 3664
4BQU, 5, 15738, 3147
4BQV, 13, 163813, 12601
4BQW, 12, 25298, 2108
4BQX, 12, 25463, 2121
4BQY, 12, 43531, 3627
4BQZ, 18, 30311, 1683
4BR0, 18, 30008, 1667
4BR1, 7, 36918, 5274
4BR2, 18, 32410, 1800
4BR3, 18, 46389, 2577
4BR4, 15, 83232, 5548
4BR5, 18, 48316, 2684
4BR6, 3, 54085, 18028
4BR7, 15, 42611, 2840
4BR9, 15, 138094, 9206
4BRA, 15, 90436, 6029
4BRB, 3, 32558, 10852
4BRC, 15, 173241, 11549
4BRD, 15, 115329, 7688
4BRE, 15, 95350, 6356
4BRF, 15, 93793, 6252
4BRG, 15, 127146, 8476
4BRH, 15, 80259, 5350
4BRI, 15, 73253, 4883
4BRJ, 3, 7857, 2619
4BRK, 15, 117316, 7821
4BRL, 15, 97043, 6469
4BRM, 15, 43375, 2891
4BRN, 15, 77624, 5174
4BRO, 15, 74531, 4968
4BRP, 15, 55087, 3672
4BRQ, 15, 123836, 8255
4BRR, 3, 37110, 12370
4BRS, 17, 81064, 4768
4BRU, 17, 11718, 689
4BRV, 3, 30912, 10304
4BRW, 15, 17637, 1175
4BRX, 19, 14690, 773
4BRY, 3, 8398, 2799
4BRZ, 9, 61164, 6796
4BS0, 12, 238276, 19856
4BS3, 6, 3681, 613
4BS4, 13, 42790, 3291
4BS5, 13, 66496, 5115
4BS6, 13, 125360, 9643
4BS7, 10, 13922, 1392
4BS9, 19, 28066, 1477
4BSA, 22, 34129, 1551
4BSB, 22, 32531, 1478
4BSC, 22, 25408, 1154
4BSD, 22, 28906, 1313
4BSE, 22, 25382, 1153
4BSF, 22, 20082, 912
4BSG, 24, 44807, 1866
4BSH, 24, 36384, 1516
4BSI, 24, 23596, 983
4BSJ, 7, 17532, 2504
4BSK, 20, 5721, 286
4BSM, 56, 12100, 216
4BSN, 56, 17957, 320
4BSO, 18, 5873, 326
4BSP, 18, 7322, 406
4BSQ, 13, 16808, 1292
4BSR, 37, 34502, 932
4BSS, 37, 52320, 1414
4BST, 37, 19366, 523
4BSU, 37, 50116, 1354
4BSV, 17, 56316, 3312
4BSW, 16, 33200, 2075
4BSX, 8, 27104, 3388
4BSZ, 12, 12331, 1027
4BT2, 6, 100593, 16765
4BT3, 6, 105260, 17543
4BT4, 6, 34150, 5691
4BT5, 6, 104653, 17442
4BT6, 6, 34655, 5775
4BT7, 6, 104587, 17431
4BT8, 7, 25804, 3686
4BT9, 7, 40152, 5736
4BTA, 7, 14996, 2142
4BTB, 7, 25406, 3629
4BTE, 8, 45986, 5748
4BTF, 19, 16375, 861
4BTH, 14, 71322, 5094
4BTI, 27, 26690, 988
4BTJ, 19, 78982, 4156
4BTK, 19, 21611, 1137
4BTL, 14, 69161, 4940
4BTM, 19, 48991, 2578
4BTP, 29, 270608, 9331
4BTS, 520, 607573, 1168
4BTT, 27, 18301, 677
4BTU, 27, 24433, 904
4BTV, 17, 83783, 4928
4BTW, 21, 63505, 3024
4BTX, 21, 66236, 3154
4BTY, 21, 45763, 2179
4BTZ, 1, 21531, 21531
4BU0, 8, 47028, 5878
4BU1, 8, 27538, 3442
4BU2, 13, 27644, 2126
4BU3, 13, 27155, 2088
4BU4, 4, 9240, 2310
4BU5, 13, 49577, 3813
4BU6, 13, 45275, 3482
4BU7, 13, 33548, 2580
4BU8, 13, 45520, 3501
4BU9, 13, 64815, 4985
4BUA, 13, 45858, 3527
4BUB, 10, 29228, 2922
4BUC, 16, 52314, 3269
4BUD, 13, 18647, 1434
4BUE, 13, 70185, 5398
4BUF, 13, 17439, 1341
4BUG, 4, 24318, 6079
4BUH, 8, 109350, 13668
4BUI, 13, 38766, 2982
4BUJ, 90, 132490, 1472
4BUL, 38, 60660, 1596
4BUM, 5, 13686, 2737
4BUO, 18, 31765, 1764
4BUP, 19, 28977, 1525
4BUQ, 2, 20211, 10105
4BUR, 11, 66422, 6038
4BUS, 13, 41339, 3179
4BUT, 13, 42078, 3236
4BUU, 13, 64830, 4986
4BUV, 13, 49101, 3777
4BUW, 13, 45417, 3493
4BUX, 13, 38924, 2994
4BUY, 13, 41439, 3187
4BUZ, 11, 24821, 2256
4BV0, 15, 20790, 1386
4BV1, 2, 31063, 15531
4BV2, 11, 7476, 679
4BV3, 9, 17814, 1979
4BV4, 28, 24588, 878
4BV5, 9, 6618, 735
4BV6, 11, 47355, 4305
4BV7, 9, 6515, 723
4BV8, 12, 28087, 2340
4BV9, 12, 30724, 2560
4BVA, 12, 63604, 5300
4BVB, 9, 18341, 2037
4BVC, 9, 7731, 859
4BVD, 9, 7717, 857
4BVE, 10, 25087, 2508
4BVF, 10, 11091, 1109
4BVG, 10, 12913, 1291
4BVH, 9, 68288, 7587
4BVJ, 17, 84896, 4993
4BVK, 17, 81143, 4773
4BVL, 17, 74317, 4371
4BVM, 6, 114629, 19104
4BVN, 21, 18660, 888
4BVO, 15, 50319, 3354
4BVP, 15, 119722, 7981
4BVQ, 19, 61745, 3249
4BVR, 19, 23460, 1234
4BVS, 19, 22546, 1186
4BVT, 19, 13929, 733
4BVU, 15, 17944, 1196
4BVV, 8, 6967, 870
4BVW, 8, 9796, 1224
4BVX, 11, 43481, 3952
4BVY, 8, 25580, 3197
4BW0, 9, 11310, 1256
4BW1, 7, 26279, 3754
4BW2, 7, 10302, 1471
4BW3, 7, 21405, 3057
4BW4, 7, 15200, 2171
4BW5, 6, 28691, 4781
4BW7, 10, 25640, 2564
4BW8, 10, 25609, 2560
4BW9, 13, 18583, 1429
4BWA, 13, 17881, 1375
4BWB, 16, 13044, 815
4BWC, 21, 62605, 2981
4BWD, 5, 10743, 2148
4BWE, 24, 75752, 3156
4BWF, 18, 5605, 311
4BWG, 16, 66121, 4132
4BWI, 11, 32779, 2979
4BWJ, 23, 87950, 3823
4BWK, 13, 15557, 1196
4BWL, 22, 83318, 3787
4BWM, 23, 79727, 3466
4BWN, 4, 9976, 2494
4BWO, 5, 25478, 5095
4BWP, 27, 17000, 629
4BWQ, 11, 42474, 3861
4BWR, 11, 49624, 4511
4BWS, 16, 34203, 2137
4BWT, 7, 32560, 4651
4BWU, 7, 23142, 3306
4BWV, 9, 54885, 6098
4BWW, 11, 82300, 7481
4BWX, 15, 24755, 1650
4BWY, 11, 77014, 7001
4BWZ, 10, 12234, 1223
4BX0, 12, 25469, 2122
4BX2, 12, 39582, 3298
4BX3, 12, 39743, 3311
4BX5, 0, 75108, 1
4BX6, 0, 64074, 1
4BX7, 0, 12059, 1
4BX8, 20, 49892, 2494
4BX9, 22, 68468, 3112
4BXC, 37, 61534, 1663
4BXD, 3, 15937, 5312
4BXE, 3, 18655, 6218
4BXF, 15, 64728, 4315
4BXH, 73, 126691, 1735
4BXI, 4, 12509, 3127
4BXJ, 3, 36752, 12250
4BXK, 19, 73011, 3842
4BXM, 2, 16102, 8051
4BXN, 11, 20599, 1872
4BXO, 27, 32341, 1197
4BXP, 7, 21036, 3005
4BXQ, 7, 15126, 2160
4BXR, 7, 23037, 3291
4BXS, 72, 43728, 607
4BXT, 4, 3577, 894
4BXV, 7, 52615, 7516
4BXW, 30, 26028, 867
4BXX, 220, 187168, 850
4BXZ, 216, 59394, 274
4BY0, 29, 19769, 681
4BY1, 211, 141065, 668
4BY2, 6, 31909, 5318
4BY3, 15, 42452, 2830
4BY4, 6, 17994, 2999
4BY5, 6, 40160, 6693
4BY6, 30, 76877, 2562
4BY7, 211, 210346, 996
4BY8, 0, 7699, 1
4BYF, 28, 51985, 1856
4BYG, 33, 23101, 700
4BYH, 9, 34428, 3825
4BYI, 8, 11162, 1395
4BYJ, 8, 9842, 1230
4BYM, 17, 85305, 5017
4BYY, 7, 17200, 2457
4BYZ, 4, 27879, 6969
4BZ0, 4, 16448, 4112
4BZ1, 18, 32253, 1791
4BZ2, 19, 42571, 2240
4BZ3, 1, 101603, 101603
4BZ4, 7, 168264, 24037
4BZ5, 19, 166222, 8748
4BZ6, 19, 117869, 6203
4BZ7, 19, 207425, 10917
4BZ8, 19, 84225, 4432
4BZ9, 19, 116716, 6142
4BZA, 1, 46484, 46484
4BZB, 25, 197085, 7883
4BZC, 25, 32677, 1307
4BZD, 8, 23249, 2906
4BZE, 7, 57794, 8256
4BZF, 6, 67851, 11308
4BZG, 6, 49131, 8188
4BZH, 6, 26686, 4447
4BZN, 9, 33503, 3722
4BZO, 9, 25911, 2879
4BZP, 5, 55512, 11102
4BZQ, 5, 21410, 4282
4BZR, 24, 51878, 2161
4BZS, 19, 76412, 4021
4BZW, 8, 53876, 6734
4BZX, 5, 38025, 7605
4BZY, 25, 78225, 3129
4BZZ, 8, 9994, 1249
4C00, 5, 55926, 11185
4C01, 8, 124688, 15586
4C02, 22, 54946, 2497
4C03, 15, 98190, 6546
4C04, 15, 49529, 3301
4C05, 15, 17706, 1180
4C06, 15, 48039, 3202
4C07, 15, 58495, 3899
4C08, 15, 81559, 5437
4C09, 3, 69102, 23034
4C0A, 23, 35125, 1527
4C0B, 14, 40190, 2870
4C0C, 29, 36661, 1264
4C0D, 60, 20262, 337
4C0E, 16, 41854, 2615
4C0F, 5, 21312, 4262
4C0G, 3, 28975, 9658
4C0H, 14, 43472, 3105
4C0J, 28, 15078, 538
4C0K, 28, 15453, 551
4C0L, 28, 12107, 432
4C0M, 6, 13335, 2222
4C0N, 7, 31398, 4485
4C0O, 58, 80077, 1380
4C0P, 54, 96209, 1781
4C0Q, 61, 34990, 573
4C0R, 3, 69156, 23052
4C0S, 17, 45468, 2674
4C0T, 21, 5590, 266
4C0W, 3, 33248, 11082
4C0X, 3, 40377, 13459
4C0Z, 3, 180592, 60197
4C11, 67, 52736, 787
4C12, 15, 50122, 3341
4C13, 15, 44762, 2984
4C14, 3, 20109, 6703
4C16, 28, 46274, 1652
4C18, 5, 21050, 4210
4C1A, 1, 17462, 17462
4C1B, 3, 24350, 8116
4C1C, 3, 69587, 23195
4C1D, 1, 126706, 126706
4C1E, 1, 78943, 78943
4C1F, 1, 36158, 36158
4C1G, 1, 58441, 58441
4C1H, 3, 89049, 29683
4C1I, 26, 47580, 1830
4C1K, 9, 97212, 10801
4C1L, 9, 65169, 7241
4C1M, 32, 81440, 2545
4C1N, 58, 168978, 2913
4C1O, 30, 83374, 2779
4C1P, 30, 22136, 737
4C1Q, 10, 21453, 2145
4C1R, 10, 70695, 7069
4C1S, 25, 52491, 2099
4C1T, 21, 14839, 706
4C1U, 21, 25178, 1198
4C1W, 4, 12922, 3230
4C1X, 4, 13627, 3406
4C1Y, 8, 59858, 7482
4C20, 29, 70286, 2423
4C21, 30, 59825, 1994
4C22, 29, 49642, 1711
4C23, 11, 67583, 6143
4C24, 11, 41595, 3781
4C25, 11, 17158, 1559
4C27, 29, 74813, 2579
4C28, 29, 57082, 1968
4C29, 7, 20136, 2876
4C2A, 15, 66197, 4413
4C2B, 15, 56511, 3767
4C2C, 11, 46762, 4251
4C2D, 11, 79084, 7189
4C2E, 11, 93488, 8498
4C2F, 11, 22056, 2005
4C2G, 12, 45467, 3788
4C2H, 11, 67456, 6132
4C2J, 18, 110189, 6121
4C2K, 18, 109510, 6083
4C2L, 15, 60893, 4059
4C2M, 197, 320921, 1629
4C2N, 24, 19338, 805
4C2O, 24, 56930, 2372
4C2P, 24, 40722, 1696
4C2Q, 24, 25688, 1070
4C2R, 24, 27568, 1148
4C2S, 13, 22069, 1697
4C2T, 31, 31595, 1019
4C2U, 28, 59059, 2109
4C2V, 15, 115286, 7685
4C2W, 15, 74797, 4986
4C2X, 16, 18367, 1147
4C2Y, 18, 98936, 5496
4C2Z, 18, 50404, 2800
4C30, 28, 62635, 2236
4C31, 6, 11553, 1925
4C33, 10, 39399, 3939
4C34, 10, 37754, 3775
4C35, 10, 21155, 2115
4C36, 10, 31506, 3150
4C37, 10, 48611, 4861
4C38, 10, 58600, 5860
4C39, 22, 66876, 3039
4C3A, 16, 49120, 3070
4C3B, 8, 75508, 9438
4C3C, 17, 21755, 1279
4C3D, 8, 16695, 2086
4C3E, 8, 138114, 17264
4C3F, 12, 30166, 2513
4C3H, 197, 124088, 629
4C3I, 197, 132738, 673
